,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4327,2,2,0,30,1,139676.95,0,0,1,16146.0,0
4328,1,0,0,55,6,0.0,0,1,1,22442.13,0
4329,3,1,1,60,3,0.0,0,1,1,78194.37,0
4330,3,0,0,19,3,0.0,0,1,1,124297.32,0
4331,2,1,1,21,3,103000.94,0,1,1,104648.58,0
4332,0,2,1,31,2,134237.07,0,1,1,166423.66,1
4333,2,2,1,34,6,118235.7,0,0,0,157137.23,0
4334,2,1,0,57,3,0.0,0,1,1,34134.14,0
4335,2,1,0,64,5,0.0,1,0,1,112520.07,1
4336,0,2,1,38,9,115442.19,0,1,0,128481.5,1
4337,4,0,1,38,5,0.0,0,1,0,16491.64,0
4338,2,1,1,25,2,0.0,0,1,1,132979.43,0
4339,0,0,0,43,1,0.0,0,1,1,196645.87,0
4340,0,1,0,44,8,115557.0,0,0,1,127506.76,0
4341,1,2,0,35,3,166518.63,0,1,0,147930.46,0
4342,0,1,1,30,6,135370.12,0,1,1,179689.05,1
4343,0,2,1,54,5,92877.33,0,1,0,2619.64,1
4344,0,0,0,26,10,102073.67,0,0,0,166799.93,0
4345,2,2,1,46,3,97042.6,0,1,1,133516.51,1
4346,3,1,1,41,7,0.0,0,1,0,163736.09,1
4347,1,2,1,24,8,108528.07,0,0,0,179488.41,1
4348,1,2,0,44,2,79064.85,0,0,1,113291.75,0
4349,2,1,1,45,3,74274.87,1,1,0,64907.48,1
4350,4,1,0,36,6,0.0,0,1,0,141364.27,0
4351,2,0,1,43,1,100421.1,0,1,1,101141.28,0
4352,0,0,1,26,7,84006.88,0,0,0,183490.99,0
4353,4,0,0,31,4,0.0,0,1,0,4798.12,0
4354,0,1,1,45,4,0.0,0,1,0,131807.14,0
4355,1,0,0,39,4,80293.81,0,1,0,97192.76,0
4356,1,0,0,42,7,125437.14,0,0,0,164128.58,0
4357,3,0,1,36,8,0.0,0,1,0,176809.87,0
4358,0,0,1,48,1,0.0,0,1,1,110059.38,0
4359,0,2,0,44,2,127536.44,0,1,0,108398.63,0
4360,2,0,1,66,8,0.0,0,1,1,47117.03,0
4361,3,2,0,48,9,82794.18,0,1,0,124720.68,1
4362,0,1,0,22,3,108117.1,0,0,1,53328.7,0
4363,1,1,0,35,10,0.0,0,1,0,82634.41,0
4364,0,2,1,27,8,61688.61,0,1,0,147059.16,0
4365,0,0,0,40,2,0.0,0,0,0,141946.92,0
4366,1,0,1,74,6,0.0,0,1,0,123583.85,0
4367,0,1,1,50,0,159304.07,0,0,1,155915.24,1
4368,1,2,1,33,5,138664.24,0,1,0,29076.27,0
4369,1,0,0,22,2,126362.57,0,1,1,97382.8,0
4370,2,0,1,39,4,160652.45,0,1,0,57643.55,0
4371,0,0,0,35,2,183572.84,0,1,1,66006.75,1
4372,1,0,1,31,0,88421.81,0,0,0,72350.47,0
4373,0,1,0,45,2,0.0,0,0,0,197789.83,1
4374,2,2,1,41,2,112871.19,0,0,1,65520.74,0
4375,4,2,1,41,8,60880.68,0,1,0,31825.84,0
4376,1,0,0,34,5,0.0,0,1,0,185561.89,0
4377,2,0,0,37,9,101455.7,0,1,0,25803.59,1
4378,3,0,0,71,0,88084.13,0,1,1,154337.47,0
4379,1,0,1,29,7,0.0,0,1,1,138145.62,0
4380,0,2,1,59,7,127197.14,0,1,0,51565.98,1
4381,0,0,1,39,7,0.0,0,0,1,71323.23,0
4382,1,0,0,39,9,83456.79,0,0,0,38882.34,0
4383,1,0,1,42,4,98298.18,0,1,1,676.06,0
4384,2,0,1,37,0,0.0,0,1,1,72203.8,0
4385,1,0,1,35,2,86911.8,0,1,0,174094.24,0
4386,3,2,0,42,2,139707.28,0,1,0,2150.22,0
4387,2,1,0,67,1,0.0,0,1,1,177783.04,0
4388,0,1,0,39,1,142876.98,0,1,0,44363.42,0
4389,1,0,1,30,7,146301.31,0,0,0,96847.91,0
4390,1,0,0,40,3,47364.45,0,1,1,148579.43,1
4391,2,0,1,38,7,0.0,0,1,0,38308.34,0
4392,3,0,1,51,0,58137.08,0,0,1,142538.31,0
4393,3,2,0,38,6,179886.41,0,0,0,153122.58,0
4394,0,2,1,24,6,107637.97,0,0,1,169505.83,0
4395,1,0,0,20,6,167685.56,0,1,0,57929.9,0
4396,2,2,1,68,4,136525.99,0,0,0,175399.14,0
4397,1,2,1,39,8,52106.33,0,1,1,107964.36,0
4398,3,0,0,39,8,0.0,0,1,0,94263.44,0
4399,1,0,0,45,9,104930.38,0,1,0,155921.81,1
4400,3,2,0,34,6,106434.94,0,0,1,137995.66,1
4401,4,1,0,38,2,112803.92,0,1,0,179631.85,0
4402,2,2,0,46,10,120530.34,0,1,0,166586.99,1
4403,1,2,0,43,2,113641.49,1,1,0,115116.35,1
4404,1,1,1,43,2,145081.72,0,1,1,23881.62,0
4405,0,1,0,35,9,0.0,0,1,1,105837.38,0
4406,1,2,0,27,7,135842.89,0,1,1,101418.05,0
4407,0,0,0,31,1,112203.25,0,1,0,182266.01,0
4408,2,0,1,34,7,129895.19,0,0,1,28698.17,0
4409,3,2,1,41,6,149049.92,0,0,1,50422.36,1
4410,0,2,1,42,9,153279.39,0,1,1,151336.96,0
4411,1,1,1,42,5,41473.33,0,1,0,112979.6,1
4412,1,0,0,40,2,0.0,0,0,0,36371.27,0
4413,1,2,1,39,5,113193.51,0,1,1,52166.25,0
4414,2,2,1,27,8,113174.21,0,1,0,147261.58,0
4415,3,0,0,24,0,0.0,0,1,0,88724.49,0
4416,0,0,1,42,3,164951.56,0,1,0,190531.77,0
4417,1,1,1,27,4,153325.1,0,1,1,199953.33,0
4418,2,1,0,47,10,134032.01,0,1,0,144290.97,0
4419,1,2,0,32,3,125445.04,0,1,1,130514.78,0
4420,2,2,0,35,6,126077.43,0,1,1,53954.24,0
4421,1,1,0,31,1,0.0,0,1,1,169802.73,0
4422,1,2,0,28,8,90371.09,0,1,1,146851.73,0
4423,3,0,0,40,3,0.0,0,1,1,96832.82,0
4424,1,2,0,47,1,142802.02,0,1,1,57553.02,0
4425,2,0,0,28,1,90537.16,0,0,1,74800.99,0
4426,2,0,0,44,6,0.0,0,1,1,192542.17,0
4427,3,0,0,23,7,156123.73,0,1,0,72990.62,0
4428,1,0,0,35,5,0.0,0,1,0,31050.02,0
4429,1,0,1,38,7,141074.59,0,1,0,52795.56,1
4430,1,1,1,59,4,0.0,0,1,1,27435.41,0
4431,1,2,0,42,6,117899.95,0,0,0,150266.81,0
4432,1,1,1,33,4,0.0,0,1,1,40299.23,0
4433,2,0,1,26,6,166257.96,0,1,1,149369.41,0
4434,1,1,0,46,3,0.0,0,1,0,120250.58,0
4435,2,2,0,64,1,169362.43,0,1,0,84760.32,1
4436,0,0,1,26,7,205962.0,0,1,0,156424.4,0
4437,2,0,0,24,0,0.0,0,1,0,109355.73,1
4438,2,2,1,68,0,126061.51,0,1,1,184936.77,0
4439,1,0,0,21,7,105627.95,0,1,1,36560.51,0
4440,2,0,1,32,9,100606.02,0,1,0,165693.06,0
4441,1,0,0,38,3,0.0,0,1,1,163666.85,0
4442,2,0,1,38,1,0.0,0,0,1,35644.79,0
4443,2,2,0,32,0,138171.1,0,1,1,188203.58,0
4444,0,0,0,31,7,139395.08,0,0,1,6120.84,0
4445,2,0,1,29,1,0.0,0,1,1,164484.78,0
4446,2,0,0,37,3,0.0,0,1,1,164268.28,0
4447,1,2,0,50,7,109062.28,0,1,1,140136.1,1
4448,0,2,0,40,1,89994.71,0,0,1,121084.27,0
4449,1,0,1,36,3,0.0,0,1,0,35156.54,0
4450,1,0,1,59,2,103996.74,0,1,1,103159.11,0
4451,0,0,1,34,4,175111.11,0,1,1,74858.3,0
4452,4,1,0,49,8,66079.45,0,0,0,91556.57,1
4453,4,2,1,33,8,148055.74,0,0,0,199203.21,0
4454,1,0,1,36,6,0.0,0,1,1,27011.8,1
4455,2,1,0,31,8,0.0,0,1,0,188637.05,0
4456,0,0,1,40,8,0.0,0,1,0,61581.2,0
4457,2,2,1,47,1,95994.98,0,1,0,197529.23,0
4458,1,0,1,37,2,0.0,0,1,0,182258.17,0
4459,2,2,0,23,10,110741.56,0,1,0,80778.5,0
4460,1,0,1,35,5,0.0,0,1,0,155394.52,0
4461,3,1,0,28,3,0.0,0,1,0,3408.7,0
4462,1,1,0,32,8,0.0,0,1,1,19367.98,1
4463,4,2,0,70,1,96947.58,1,1,0,62282.99,1
4464,1,0,1,41,6,0.0,0,1,0,65396.79,0
4465,1,2,1,30,2,109786.82,0,1,1,139712.81,0
4466,0,1,1,35,2,0.0,0,1,1,60972.84,0
4467,0,0,1,31,1,0.0,0,1,0,1375.46,0
4468,0,0,0,39,0,102721.49,0,0,0,22191.82,0
4469,1,1,1,33,5,69478.57,0,1,0,8973.67,1
4470,0,2,0,53,1,156674.2,0,1,0,118502.34,1
4471,4,1,0,56,8,174506.1,0,0,1,161802.82,1
4472,1,2,0,23,6,166070.48,0,0,0,90494.72,0
4473,1,2,0,29,4,105957.44,0,1,0,15470.91,0
4474,3,0,1,36,3,0.0,0,0,0,65147.27,0
4475,1,0,1,40,8,110340.68,0,1,1,157886.6,0
4476,3,0,1,33,1,0.0,0,1,0,85439.73,0
4477,2,2,1,52,9,135870.01,0,0,0,54038.62,0
4478,0,0,1,31,4,0.0,0,0,1,25684.85,0
4479,1,0,1,47,2,0.0,0,1,1,186116.54,0
4480,1,0,0,45,0,0.0,0,1,0,166830.71,0
4481,0,0,1,30,3,85704.95,0,0,1,27886.06,0
4482,1,0,0,42,1,0.0,0,1,1,5768.32,0
4483,0,2,0,38,8,105435.74,0,0,0,80575.44,1
4484,1,0,0,37,1,0.0,0,1,1,68987.55,0
4485,3,2,1,34,9,108513.25,0,1,1,27097.82,0
4486,0,0,1,35,3,156687.1,0,1,0,199320.77,0
4487,2,2,1,31,3,150604.52,0,0,0,5566.6,0
4488,2,0,0,44,6,155114.9,0,0,0,133871.83,0
4489,1,0,0,35,8,0.0,0,1,1,152843.53,0
4490,1,1,0,64,1,91216.0,0,1,1,41800.18,0
4491,4,2,1,61,3,141784.02,0,1,1,92053.75,0
4492,1,0,0,32,0,127763.24,0,1,0,100717.54,0
4493,4,1,0,32,1,0.0,0,1,1,42935.15,0
4494,4,1,1,31,6,82613.56,0,1,0,149170.92,0
4495,3,0,0,32,7,69423.52,0,1,0,107499.39,0
4496,2,0,0,42,6,86167.82,0,1,0,153342.38,0
4497,2,1,0,47,1,0.0,0,1,0,107825.08,1
4498,0,0,1,30,2,131406.56,0,1,1,47952.45,0
4499,0,2,0,44,4,121898.82,0,0,0,131007.18,0
4500,3,2,1,32,9,77487.2,0,0,0,33143.04,0
4501,0,0,0,75,2,0.0,0,1,0,123304.62,0
4502,2,1,1,45,5,164450.94,0,1,0,141970.02,1
4503,1,0,1,33,7,138705.02,0,1,0,37136.15,0
4504,3,1,1,37,7,132730.17,0,1,0,199293.01,0
4505,2,0,0,30,5,0.0,0,0,1,161388.22,0
4506,1,1,0,66,3,0.0,0,1,1,70532.53,0
4507,1,0,1,28,2,116498.22,0,1,0,144290.25,0
4508,1,0,0,41,1,0.0,0,1,0,96069.82,0
4509,0,2,0,35,1,139979.07,0,1,0,185662.84,0
4510,1,2,0,43,9,127216.31,0,0,1,17913.25,0
4511,1,0,0,45,2,0.0,1,1,0,101039.53,1
4512,1,0,1,51,2,148222.65,0,0,0,156953.54,1
4513,2,0,0,41,8,0.0,0,0,0,28276.83,0
4514,1,0,0,38,8,0.0,0,1,0,84049.16,0
4515,2,1,1,30,8,134152.29,0,1,1,147822.44,0
4516,0,2,0,32,8,111537.23,1,1,1,9497.99,1
4517,3,1,0,39,7,119565.92,0,1,0,87067.73,0
4518,4,1,0,29,7,0.0,0,1,0,23237.25,0
4519,1,1,1,38,7,0.0,0,1,1,27239.28,0
4520,1,2,1,46,10,121063.8,1,1,0,151481.86,1
4521,0,1,0,27,7,124995.98,0,1,1,114669.79,0
4522,1,1,1,39,5,0.0,0,0,0,116748.14,0
4523,1,2,0,52,4,86891.84,0,1,0,90877.76,0
4524,2,0,1,38,8,0.0,0,1,1,133692.88,0
4525,1,1,1,43,9,78022.61,0,0,1,30662.91,0
4526,3,0,1,34,9,154495.79,0,1,0,191395.88,0
4527,2,0,1,38,1,189443.72,0,0,1,106648.58,0
4528,2,1,0,31,6,152926.6,0,1,1,50899.91,0
4529,1,0,0,44,8,142989.69,0,1,1,115452.51,1
4530,2,2,1,43,7,115371.94,0,1,0,64139.1,0
4531,1,0,1,37,6,0.0,0,0,1,22030.72,0
4532,0,1,1,38,0,178056.54,0,1,0,38434.73,0
4533,4,1,1,39,6,206014.94,0,0,1,42774.84,1
4534,1,0,1,41,2,0.0,0,1,0,158973.77,0
4535,2,2,1,37,9,101191.83,0,1,1,34551.35,1
4536,1,0,0,55,7,0.0,0,1,1,101515.76,0
4537,2,1,0,31,5,0.0,0,1,0,9561.73,0
4538,2,1,1,33,1,0.0,0,1,0,168313.17,0
4539,2,0,0,37,7,0.0,0,1,1,55100.09,0
4540,1,2,1,32,1,149814.54,0,1,0,31830.06,0
4541,1,1,0,36,7,115617.24,0,1,1,71519.4,0
4542,1,0,1,28,9,0.0,0,0,0,32599.35,0
4543,3,2,0,42,10,113657.41,0,0,1,139946.68,1
4544,2,1,1,39,8,138160.0,0,1,1,110468.51,0
4545,0,2,0,36,3,117700.86,0,0,0,74042.0,0
4546,1,0,0,37,5,0.0,0,1,0,151871.84,0
4547,4,2,1,37,9,122506.38,0,0,1,199693.84,1
4548,1,0,0,58,1,0.0,0,1,1,58907.08,1
4549,0,0,1,59,9,0.0,0,0,0,103799.77,1
4550,0,0,0,39,3,166501.17,0,1,0,93835.64,0
4551,1,1,0,46,4,89743.05,0,1,0,156425.57,1
4552,1,0,0,25,2,0.0,0,1,0,123723.83,0
4553,1,0,1,30,1,0.0,0,1,0,199464.08,0
4554,1,0,1,39,7,0.0,0,1,0,83084.33,0
4555,2,1,0,35,6,0.0,0,1,0,25488.43,1
4556,2,0,0,18,1,98894.39,0,1,1,9596.4,0
4557,1,2,1,37,3,168735.74,0,0,0,70370.24,0
4558,3,0,1,34,1,0.0,0,0,1,86330.32,0
4559,0,2,0,62,7,133201.17,0,0,0,168507.68,1
4560,1,1,0,36,0,0.0,0,1,0,111605.9,0
4561,0,2,1,31,4,127237.25,0,0,1,143317.42,0
4562,2,2,1,36,1,117864.85,0,1,0,27619.06,0
4563,2,2,0,64,3,153469.26,1,0,0,146573.66,1
4564,1,2,1,23,4,93911.3,0,1,0,69055.45,0
4565,1,1,0,46,2,76597.79,0,1,1,54453.72,0
4566,1,0,0,40,4,79927.36,0,1,1,33524.6,0
4567,0,1,0,27,4,0.0,0,1,1,135083.73,0
4568,1,2,1,32,8,40172.91,0,1,1,137439.34,0
4569,0,0,1,33,7,115195.58,0,1,1,11205.5,0
4570,3,2,0,43,9,116644.29,0,1,1,60176.1,0
4571,1,2,1,20,8,180293.84,0,1,1,29552.7,0
4572,1,2,0,30,7,139872.81,0,1,0,188795.85,0
4573,1,0,0,24,3,34547.82,0,1,1,11638.17,0
4574,1,0,0,32,9,0.0,0,1,1,93155.75,0
4575,4,2,1,29,1,96462.25,0,0,1,48986.18,0
4576,2,1,0,40,7,130334.35,0,0,1,116951.1,0
4577,0,2,1,39,3,119688.81,0,1,0,137041.26,0
4578,2,0,1,38,1,0.0,0,0,0,44653.5,0
4579,0,0,1,52,1,0.0,1,1,1,104035.41,1
4580,0,0,0,32,6,71187.24,0,1,1,110593.62,0
4581,0,0,0,47,2,0.0,0,1,0,36099.7,0
4582,0,0,1,37,4,0.0,0,0,0,12470.3,0
4583,1,1,0,38,8,0.0,0,1,0,95403.41,0
4584,1,0,0,39,9,136422.41,0,1,1,151757.81,0
4585,1,0,1,30,8,0.0,0,1,1,47536.46,0
4586,1,0,0,25,0,0.0,0,1,1,101274.17,0
4587,0,0,0,34,6,0.0,0,1,1,140268.45,0
4588,0,0,1,41,6,153238.88,0,1,0,11663.09,0
4589,1,0,1,35,7,0.0,0,1,0,150784.29,0
4590,1,0,0,78,6,47536.4,0,1,1,119400.08,0
4591,2,0,0,32,1,0.0,0,1,0,126188.42,0
4592,4,0,1,36,8,142882.49,0,1,0,89983.02,1
4593,1,0,0,44,7,0.0,0,1,0,29761.29,0
4594,1,0,0,31,1,160566.11,0,0,0,27073.81,0
4595,3,2,1,65,2,131935.51,0,1,1,96399.67,1
4596,0,0,1,38,6,127678.8,0,0,0,45422.89,0
4597,2,2,0,46,4,105214.58,0,1,0,108699.59,1
4598,1,0,1,46,9,139859.54,0,1,0,38967.29,0
4599,1,0,0,38,3,0.0,0,1,0,116466.19,0
4600,0,0,0,34,5,112324.45,0,1,1,17993.43,0
4601,1,2,1,30,8,134497.27,0,0,0,43250.54,0
4602,2,1,0,35,1,120171.58,0,1,0,125240.8,0
4603,1,0,1,23,1,106012.2,0,0,1,191415.94,0
4604,2,0,1,25,5,0.0,0,0,1,90860.97,0
4605,0,0,0,34,8,0.0,0,0,1,141872.52,0
4606,3,0,0,55,10,0.0,1,1,1,49418.87,1
4607,1,0,1,51,3,0.0,0,1,0,170426.65,1
4608,4,2,1,42,8,119839.69,0,0,1,51016.02,1
4609,1,1,1,34,1,0.0,0,0,1,81175.25,0
4610,1,2,1,38,8,92219.21,0,1,0,99106.97,0
4611,0,2,1,48,3,142055.41,0,0,1,79134.78,0
4612,3,0,0,49,7,29602.08,0,0,0,163550.58,1
4613,3,0,0,46,7,0.0,0,1,1,67769.94,0
4614,2,0,1,34,1,0.0,0,1,1,126592.01,0
4615,0,0,0,44,1,0.0,0,0,1,89602.81,0
4616,3,0,1,37,3,141803.77,0,0,1,179421.84,0
4617,4,0,1,24,10,0.0,0,1,1,156906.15,0
4618,0,0,1,42,1,0.0,0,0,1,168486.02,0
4619,2,0,0,47,0,126589.12,0,0,1,132730.07,1
4620,2,0,1,33,2,108393.35,0,0,1,39057.67,0
4621,0,1,1,43,2,115643.58,0,0,0,174606.35,0
4622,0,1,1,48,5,132876.23,0,1,0,79259.77,0
4623,2,0,0,24,3,110949.41,0,1,1,168515.61,0
4624,1,0,1,46,1,130666.2,0,1,1,161125.67,1
4625,0,0,0,45,10,103821.47,0,0,1,77878.62,0
4626,0,0,0,32,3,0.0,0,1,1,80823.02,0
4627,1,0,1,39,7,0.0,0,0,1,119348.28,0
4628,1,1,1,32,1,132187.73,0,1,1,178331.36,0
4629,4,2,1,49,8,98649.55,0,1,0,119174.88,1
4630,0,2,1,38,2,126444.08,0,1,1,82662.73,0
4631,1,2,0,30,8,154159.51,0,1,0,40441.1,0
4632,3,0,0,43,5,0.0,0,1,0,109881.71,0
4633,0,2,1,48,8,129250.0,0,1,1,157937.35,0
4634,1,1,0,45,3,0.0,0,1,0,38276.84,1
4635,1,0,0,33,2,167733.51,0,1,1,65222.48,0
4636,1,2,0,31,2,56116.3,0,0,0,2181.94,0
4637,3,0,0,30,3,141581.08,0,1,0,156249.06,0
4638,0,2,1,50,7,139675.07,0,1,0,45591.23,0
4639,3,0,0,27,8,66201.96,0,1,1,79458.12,0
4640,2,0,0,44,9,0.0,0,0,0,103042.2,1
4641,0,2,1,34,3,133658.24,0,1,0,70209.83,0
4642,0,2,1,25,3,136202.78,0,1,0,176743.51,0
4643,1,0,0,60,0,131778.08,0,0,0,10703.53,1
4644,2,1,1,74,5,0.0,0,0,0,151425.82,0
4645,0,0,0,34,3,0.0,0,1,1,3894.34,0
4646,4,2,0,26,8,42712.87,0,1,1,28861.69,0
4647,3,0,0,28,4,0.0,0,1,0,177703.15,0
4648,2,1,0,57,4,0.0,0,1,0,136649.8,1
4649,1,2,1,31,1,142631.54,0,1,1,175894.24,0
4650,1,0,1,33,2,141204.65,0,1,0,76257.46,0
4651,0,2,0,25,7,131402.21,0,0,0,193668.49,0
4652,2,1,0,39,3,92636.96,0,1,1,125671.29,0
4653,0,0,0,51,3,0.0,0,0,1,174098.28,1
4654,0,2,0,31,5,102088.68,1,0,0,187866.21,1
4655,1,1,1,39,9,0.0,0,0,1,100862.36,0
4656,4,0,0,38,8,134887.53,0,1,1,10804.04,0
4657,2,0,1,48,4,0.0,0,1,1,170893.85,0
4658,2,1,1,28,8,159900.38,0,0,0,22698.56,0
4659,0,2,0,50,2,102278.79,0,1,0,89822.48,0
4660,0,0,0,41,0,0.0,0,0,1,175262.49,0
4661,3,0,0,43,0,0.0,0,0,1,15705.27,0
4662,1,1,1,58,6,0.0,0,0,1,170025.43,0
4663,1,2,1,35,0,76989.97,0,1,1,17242.79,0
4664,2,0,0,23,10,0.0,0,1,1,79734.23,0
4665,3,0,1,35,3,0.0,0,1,0,92712.97,0
4666,4,2,0,39,5,114491.82,0,1,0,99689.48,0
4667,3,2,1,54,3,144768.94,0,1,0,93336.3,1
4668,0,0,1,31,7,145056.59,0,1,1,175893.53,0
4669,0,2,1,50,3,117206.3,0,1,0,42840.18,1
4670,1,2,1,41,2,138014.4,0,1,0,140298.24,0
4671,1,2,0,45,6,128352.59,1,1,1,144000.59,1
4672,3,0,0,23,1,112568.31,0,1,1,113408.11,0
4673,1,0,1,33,2,0.0,0,1,0,96420.58,0
4674,4,2,1,41,1,176958.46,0,0,1,125806.3,0
4675,2,2,0,38,9,99167.54,0,1,0,65720.92,0
4676,2,1,0,42,3,103210.27,0,1,0,31002.03,0
4677,2,2,0,48,10,104478.12,1,0,1,158248.71,1
4678,0,1,1,61,8,125921.37,0,1,1,94677.83,0
4679,3,1,0,35,3,0.0,0,1,1,17257.72,0
4680,2,2,1,48,3,80697.44,0,0,0,101397.86,0
4681,2,0,0,44,2,161887.81,0,1,0,84870.23,0
4682,4,0,1,24,7,109558.36,0,1,0,183515.13,0
4683,1,0,1,38,1,124271.26,0,1,0,75969.19,0
4684,1,0,1,43,1,0.0,0,1,1,146379.3,0
4685,0,1,1,42,1,190569.23,0,0,1,127154.8,0
4686,0,1,1,53,2,143923.96,0,1,0,2019.78,1
4687,3,0,1,48,2,96542.16,0,0,1,197885.72,0
4688,2,0,1,33,5,0.0,0,1,0,138017.68,0
4689,3,1,1,45,0,139825.56,0,0,0,170984.97,1
4690,0,2,1,24,6,111769.14,0,1,0,55859.27,0
4691,1,1,1,37,4,0.0,0,1,0,4459.5,0
4692,1,1,1,30,9,113672.18,0,0,0,102135.92,0
4693,0,0,0,32,7,147256.86,0,1,0,112771.95,0
4694,0,1,1,45,7,107023.03,0,1,0,32903.93,0
4695,1,0,1,37,1,125529.55,0,1,1,162260.93,0
4696,1,1,0,41,0,0.0,0,0,0,87959.83,0
4697,0,2,1,48,4,131834.8,0,1,0,166476.95,1
4698,2,0,1,62,2,0.0,0,1,1,25438.87,0
4699,4,1,1,56,5,99529.7,0,0,1,157230.06,1
4700,4,1,1,35,0,0.0,0,0,1,197305.91,0
4701,1,0,1,27,10,107303.72,0,0,0,44435.76,0
4702,1,0,1,33,0,72783.42,0,0,0,181051.99,0
4703,2,1,0,44,8,0.0,0,0,1,159069.37,0
4704,1,0,0,35,0,0.0,0,1,1,155485.24,0
4705,0,2,0,22,10,115743.6,0,0,0,43852.05,0
4706,4,0,1,43,4,161256.53,0,1,1,140071.57,0
4707,0,0,1,27,8,0.0,0,1,1,49089.36,0
4708,0,1,1,44,6,0.0,0,0,0,55893.37,0
4709,0,0,1,31,1,0.0,0,0,1,192660.55,0
4710,1,2,0,40,3,162261.01,0,1,0,137028.51,0
4711,3,0,1,39,3,74896.33,0,0,0,34430.16,0
4712,0,0,1,54,3,0.0,0,1,0,108409.17,1
4713,4,2,1,35,0,144037.6,0,1,0,145325.32,0
4714,0,0,0,23,9,93522.2,0,0,1,81425.61,0
4715,3,1,1,38,1,0.0,0,1,0,51553.43,0
4716,1,0,1,18,10,0.0,0,0,1,52795.15,0
4717,1,2,1,38,8,106922.92,0,0,1,84270.09,0
4718,0,0,1,26,8,112972.57,0,1,0,145011.62,0
4719,0,2,0,35,1,123042.0,0,1,0,66245.44,1
4720,1,2,0,33,3,100488.92,0,0,1,36446.74,0
4721,3,0,0,44,4,123322.15,0,1,0,137136.29,0
4722,1,0,1,32,0,0.0,0,0,1,117323.31,0
4723,1,1,1,42,8,68683.68,0,1,1,74157.71,0
4724,0,2,1,49,6,59532.18,0,1,0,104253.56,0
4725,1,0,0,43,7,140260.36,0,1,0,2748.72,0
4726,1,2,1,50,7,88302.65,0,1,1,195937.16,0
4727,1,0,0,19,1,0.0,0,0,1,22101.86,0
4728,0,2,1,40,5,114655.58,0,0,0,126535.92,0
4729,2,0,0,42,4,148283.94,0,1,1,44692.63,1
4730,1,1,0,38,1,0.0,0,1,0,112442.63,1
4731,2,0,0,35,3,0.0,0,0,1,66331.01,0
4732,1,2,0,53,1,123916.67,0,1,0,16657.68,1
4733,2,0,0,31,1,0.0,0,1,0,20081.3,0
4734,1,0,0,54,4,0.0,0,1,1,93820.49,1
4735,2,0,1,43,2,165896.0,0,1,0,130795.52,0
4736,1,0,0,32,0,0.0,0,1,0,160129.99,0
4737,3,0,1,36,6,111168.97,0,1,1,189969.91,0
4738,2,0,0,40,1,103549.24,0,0,0,9712.52,1
4739,1,0,0,32,6,0.0,0,0,0,196062.01,0
4740,0,0,1,30,6,103804.97,0,1,1,125710.53,0
4741,1,0,1,45,2,165901.59,0,1,0,23054.51,1
4742,0,2,1,59,8,119152.1,0,1,1,170679.74,0
4743,0,1,0,57,8,122950.31,0,1,1,181258.76,0
4744,3,0,0,51,1,0.0,0,1,1,22835.13,1
4745,3,2,1,49,1,133384.66,0,1,0,102397.22,1
4746,3,0,1,32,9,0.0,0,1,0,115950.96,0
4747,1,1,1,64,6,0.0,0,0,1,15876.52,0
4748,0,2,0,37,7,158411.95,1,1,1,117690.58,1
4749,0,2,1,29,4,122028.65,0,1,1,173792.77,0
4750,4,0,0,35,5,0.0,0,1,1,80992.8,0
4751,1,2,0,64,8,128751.65,0,1,0,189398.18,1
4752,1,0,1,54,8,133436.52,0,1,0,56787.8,0
4753,0,1,1,40,2,123177.01,0,1,0,148309.98,0
4754,2,0,0,59,2,0.0,0,1,0,179673.11,1
4755,2,0,0,37,2,120328.88,0,1,1,138470.21,0
4756,3,0,0,39,1,130147.98,0,1,0,163798.41,1
4757,3,1,0,36,8,92716.96,0,1,1,33693.78,0
4758,0,1,0,48,7,0.0,0,1,0,48545.1,0
4759,0,1,1,34,3,0.0,0,0,1,123427.98,0
4760,4,0,1,40,1,76914.21,0,1,0,174183.44,0
4761,3,0,0,32,3,106045.92,0,1,1,17938.0,0
4762,3,0,1,34,1,103133.26,0,1,1,90059.04,0
4763,3,0,1,38,0,145974.79,0,1,1,137694.23,0
4764,2,1,0,36,3,0.0,1,1,0,65039.9,0
4765,1,1,0,49,1,0.0,0,0,1,162858.29,0
4766,1,1,0,38,9,0.0,0,1,1,35701.06,0
4767,2,1,1,39,9,0.0,0,1,1,18826.06,0
4768,1,1,0,31,3,0.0,0,1,1,130086.47,1
4769,0,1,0,31,1,139183.06,0,0,1,143360.56,0
4770,1,1,1,19,5,0.0,0,1,0,159920.92,0
4771,0,2,0,36,3,74974.89,0,1,1,12099.67,0
4772,0,1,1,44,6,61691.45,0,1,1,53087.98,0
4773,1,2,0,35,1,121952.75,0,1,1,142839.82,0
4774,4,0,0,35,7,0.0,0,1,1,178.19,0
4775,0,1,1,35,5,0.0,0,1,1,105618.14,0
4776,3,1,1,37,7,0.0,0,1,1,24734.25,0
4777,0,0,0,33,1,80107.83,0,0,1,82245.67,0
4778,2,1,0,45,2,0.0,0,0,1,177695.67,0
4779,1,2,1,40,1,147856.82,1,0,0,107961.11,1
4780,2,1,1,36,8,0.0,0,1,0,55207.41,0
4781,4,1,0,53,7,65407.16,0,0,0,182633.63,1
